" ","  "
"שם לקוח","כתובת"
"Contract Name","Address"
"דן פלג","12 ליונל ווטסון חיפה"
" ","  "
"קוד מונה","מספר מונה"
"Meter Code","Meter Serial No."
"       503","  23141644"
"________________","________________"
" ","  "
"מועד תחילת הפעימה","צריכה בקוט""ש"
"Interval starting","Consumption, kWh"
"23/06/2023 04:00",.11
"23/06/2023 04:15",.101
"23/06/2023 04:30",.103
"23/06/2023 04:45",.108
"23/06/2023 05:00",.103
"23/06/2023 05:15",.116
"23/06/2023 05:30",.084
"23/06/2023 05:45",.099
"23/06/2023 06:00",.115
"23/06/2023 06:15",.103
"23/06/2023 06:30",.119
"23/06/2023 06:45",.174
"23/06/2023 07:00",.405
"23/06/2023 07:15",.462
"23/06/2023 07:30",.194
"23/06/2023 07:45",.176
"23/06/2023 08:00",.155
"23/06/2023 08:15",.191
"23/06/2023 08:30",.143
"23/06/2023 08:45",.149
"23/06/2023 09:00",.143
"23/06/2023 09:15",.118
"23/06/2023 09:30",.121
"23/06/2023 09:45",.148
"23/06/2023 10:00",.654
"23/06/2023 10:15",1.013
"23/06/2023 10:30",.849
"23/06/2023 10:45",.161
"23/06/2023 11:00",.281
"23/06/2023 11:15",.275
"23/06/2023 11:30",.314
"23/06/2023 11:45",.377
"23/06/2023 12:00",.297
"23/06/2023 12:15",.444
"23/06/2023 12:30",.495
"23/06/2023 12:45",.514
"23/06/2023 13:00",.913
"23/06/2023 13:15",.752
"23/06/2023 13:30",.71
"23/06/2023 13:45",.507
"23/06/2023 14:00",.305
"23/06/2023 14:15",.278
"23/06/2023 14:30",.118
"23/06/2023 14:45",.148
"23/06/2023 15:00",.153
"23/06/2023 15:15",.14
"23/06/2023 15:30",.092
"23/06/2023 15:45",.093
"23/06/2023 16:00",.093
"23/06/2023 16:15",.179
"23/06/2023 16:30",.225
"23/06/2023 16:45",.926
"23/06/2023 17:00",.922
"23/06/2023 17:15",.435
"23/06/2023 17:30",.231
"23/06/2023 17:45",.289
"23/06/2023 18:00",.314
"23/06/2023 18:15",.24
"23/06/2023 18:30",.215
"23/06/2023 18:45",.274
"23/06/2023 19:00",.263
"23/06/2023 19:15",.396
"23/06/2023 19:30",.525
"23/06/2023 19:45",.22
"23/06/2023 20:00",.182
"23/06/2023 20:15",.213
"23/06/2023 20:30",.326
"23/06/2023 20:45",.804
"23/06/2023 21:00",.809
"23/06/2023 21:15",.843
"23/06/2023 21:30",1.112
"23/06/2023 21:45",.492
"23/06/2023 22:00",.761
"23/06/2023 22:15",.993
"23/06/2023 22:30",.54
"23/06/2023 22:45",.161
"23/06/2023 23:00",.639
"23/06/2023 23:15",.759
"23/06/2023 23:30",.26
"23/06/2023 23:45",.141
"24/06/2023 00:00",.132
"24/06/2023 00:15",.143
"24/06/2023 00:30",.113
"24/06/2023 00:45",.112
"24/06/2023 01:00",.103
"24/06/2023 01:15",.107
"24/06/2023 01:30",.115
"24/06/2023 01:45",.15
"24/06/2023 02:00",.126
"24/06/2023 02:15",.127
"24/06/2023 02:30",.117
"24/06/2023 02:45",.123
"24/06/2023 03:00",.113
"24/06/2023 03:15",.119
"24/06/2023 03:30",.113
"24/06/2023 03:45",.108
"24/06/2023 04:00",.118
"24/06/2023 04:15",.109
"24/06/2023 04:30",.111
"24/06/2023 04:45",.113
"24/06/2023 05:00",.103
"24/06/2023 05:15",.113
"24/06/2023 05:30",.182
"24/06/2023 05:45",.773
"24/06/2023 06:00",.26
"24/06/2023 06:15",.102
"24/06/2023 06:30",.1
"24/06/2023 06:45",.112
"24/06/2023 07:00",.497
"24/06/2023 07:15",.348
"24/06/2023 07:30",.201
"24/06/2023 07:45",.168
"24/06/2023 08:00",.133
"24/06/2023 08:15",.164
"24/06/2023 08:30",.214
"24/06/2023 08:45",.407
"24/06/2023 09:00",.133
"24/06/2023 09:15",.137
"24/06/2023 09:30",.119
"24/06/2023 09:45",.112
"24/06/2023 10:00",.102
"24/06/2023 10:15",.098
"24/06/2023 10:30",.119
"24/06/2023 10:45",.205
"24/06/2023 11:00",.162
"24/06/2023 11:15",.166
"24/06/2023 11:30",.149
"24/06/2023 11:45",.152
"24/06/2023 12:00",.148
"24/06/2023 12:15",.33
"24/06/2023 12:30",.872
"24/06/2023 12:45",.747
"24/06/2023 13:00",.667
"24/06/2023 13:15",.612
"24/06/2023 13:30",1.277
"24/06/2023 13:45",.969
"24/06/2023 14:00",.471
"24/06/2023 14:15",.494
"24/06/2023 14:30",.506
"24/06/2023 14:45",.491
"24/06/2023 15:00",.481
"24/06/2023 15:15",.492
"24/06/2023 15:30",.465
"24/06/2023 15:45",.477
"24/06/2023 16:00",.464
"24/06/2023 16:15",.447
"24/06/2023 16:30",.445
"24/06/2023 16:45",.203
"24/06/2023 17:00",.168
"24/06/2023 17:15",.213
"24/06/2023 17:30",.165
"24/06/2023 17:45",.218
"24/06/2023 18:00",.285
"24/06/2023 18:15",.291
"24/06/2023 18:30",.532
"24/06/2023 18:45",.612
"24/06/2023 19:00",.399
"24/06/2023 19:15",.351
"24/06/2023 19:30",.345
"24/06/2023 19:45",.285
"24/06/2023 20:00",.186
"24/06/2023 20:15",.376
"24/06/2023 20:30",.863
"24/06/2023 20:45",1.132
"24/06/2023 21:00",.799
"24/06/2023 21:15",.909
"24/06/2023 21:30",.84
"24/06/2023 21:45",.569
"24/06/2023 22:00",1.093
"24/06/2023 22:15",1.036
"24/06/2023 22:30",.973
"24/06/2023 22:45",1.034
"24/06/2023 23:00",.135
"24/06/2023 23:15",.14
"24/06/2023 23:30",.138
"24/06/2023 23:45",.132
"25/06/2023 00:00",.132
"25/06/2023 00:15",.161
"25/06/2023 00:30",.154
"25/06/2023 00:45",.163
"25/06/2023 01:00",.205
"25/06/2023 01:15",.2
"25/06/2023 01:30",.159
"25/06/2023 01:45",.17
"25/06/2023 02:00",.154
"25/06/2023 02:15",.139
"25/06/2023 02:30",.137
"25/06/2023 02:45",.145
"25/06/2023 03:00",.131
"25/06/2023 03:15",.143
"25/06/2023 03:30",.135
"25/06/2023 03:45",.131
"25/06/2023 04:00",.122
"25/06/2023 04:15",.094
"25/06/2023 04:30",.105
"25/06/2023 04:45",.118
"25/06/2023 05:00",.124
"25/06/2023 05:15",.119
"25/06/2023 05:30",.139
"25/06/2023 05:45",.287
"25/06/2023 06:00",.215
"25/06/2023 06:15",.194
"25/06/2023 06:30",.193
"25/06/2023 06:45",.156
"25/06/2023 07:00",.155
"25/06/2023 07:15",.13
"25/06/2023 07:30",.111
"25/06/2023 07:45",.112
"25/06/2023 08:00",.13
"25/06/2023 08:15",.145
"25/06/2023 08:30",.116
"25/06/2023 08:45",.119
"25/06/2023 09:00",.294
"25/06/2023 09:15",.302
"25/06/2023 09:30",.452
"25/06/2023 09:45",.36
"25/06/2023 10:00",.544
"25/06/2023 10:15",.46
"25/06/2023 10:30",.452
"25/06/2023 10:45",.766
"25/06/2023 11:00",.528
"25/06/2023 11:15",.684
"25/06/2023 11:30",.402
"25/06/2023 11:45",.675
"25/06/2023 12:00",.22
"25/06/2023 12:15",.456
"25/06/2023 12:30",.609
"25/06/2023 12:45",.508
"25/06/2023 13:00",.566
"25/06/2023 13:15",.513
"25/06/2023 13:30",.519
"25/06/2023 13:45",.736
"25/06/2023 14:00",.742
"25/06/2023 14:15",.508
"25/06/2023 14:30",.342
"25/06/2023 14:45",.177
"25/06/2023 15:00",.157
"25/06/2023 15:15",.156
"25/06/2023 15:30",.156
"25/06/2023 15:45",.452
"25/06/2023 16:00",.826
"25/06/2023 16:15",.644
"25/06/2023 16:30",.624
"25/06/2023 16:45",.386
"25/06/2023 17:00",.194
"25/06/2023 17:15",.194
"25/06/2023 17:30",.182
