581.284,228.41,638.884,523.684
551.02,228.41,570.22,531.8199999999999
545.02,228.41,554.62,535.42
532.324,228.41,580.324,484.32399999999996
483.28599999999994,240.77,531.286,435.28599999999994
482.59,228.41,540.1899999999999,424.99
433.53399999999993,228.41,481.53399999999993,385.53399999999993
388.102,228.41,455.30199999999996,320.902
321.53,228.41,331.13,311.92999999999995
311.186,253.13,359.186,263.186
312.07399999999996,240.77,379.27399999999994,244.87399999999997
315.93799999999993,228.41,421.5379999999999,210.33799999999994
251.162,228.41,327.962,174.36200000000002
202.1,228.41,307.7,96.5
153.02,228.41,162.62,143.42000000000002
104.976,228.41,152.976,56.976
768.84,191.33,797.64,740.0400000000001
700.8,191.33,806.4,595.1999999999999
643.18,191.33,748.78,537.5799999999999
631.372,191.33,679.372,583.372
581.1159999999999,203.69,667.5159999999998,494.7159999999999
581.284,191.33,638.884,523.684
551.02,191.33,570.22,531.8199999999999
545.02,191.33,554.62,535.42
532.324,191.33,580.324,484.32399999999996
483.28599999999994,203.69,531.286,435.28599999999994
482.59,191.33,540.1899999999999,424.99
433.53399999999993,191.33,481.53399999999993,385.53399999999993
388.102,191.33,455.30199999999996,320.902
321.53,191.33,331.13,311.92999999999995
311.186,216.05,359.186,263.186
312.07399999999996,203.69,379.27399999999994,244.87399999999997
315.93799999999993,191.33,421.5379999999999,210.33799999999994
251.16200000000003,191.33,318.362,183.96200000000005
202.21999999999997,203.69,269.41999999999996,135.01999999999998
170.06,203.69,189.26,150.86
205.364,191.33,272.564,138.164
153.02,191.33,162.62,143.42000000000002
104.976,191.33,152.976,56.976
768.84,154.22,797.64,740.0400000000001
700.8,154.22,806.4,595.1999999999999
643.18,154.22,748.78,537.5799999999999
631.372,154.22,679.372,583.372
581.1159999999999,166.58,667.5159999999998,494.7159999999999
581.284,154.22,638.884,523.684
551.02,154.22,570.22,531.8199999999999
545.02,154.22,554.62,535.42
532.324,154.22,580.324,484.32399999999996
483.28599999999994,166.58,531.286,435.28599999999994
482.59,154.22,540.1899999999999,424.99
433.53399999999993,154.22,481.53399999999993,385.53399999999993
388.102,154.22,455.30199999999996,320.902
321.53,154.22,331.13,311.92999999999995
311.186,178.97,359.186,263.186
312.07399999999996,166.58,379.27399999999994,244.87399999999997
315.93799999999993,154.22,421.5379999999999,210.33799999999994
254.37800000000001,154.22,331.178,177.57800000000003
202.12400000000002,166.58,278.92400000000004,125.32400000000003
201.65,154.22,259.25,144.05
153.02,154.22,162.62,143.42000000000002
104.976,154.22,152.976,56.976
768.84,117.14,797.64,740.0400000000001
700.8,117.14,806.4,595.1999999999999
643.18,117.14,748.78,537.5799999999999
631.372,117.14,679.372,583.372
581.1159999999999,129.5,667.5159999999998,494.7159999999999
581.284,117.14,638.884,523.684
551.02,117.14,570.22,531.8199999999999
545.02,117.14,554.62,535.42
532.324,117.14,580.324,484.32399999999996
483.28599999999994,129.5,531.286,435.28599999999994
482.59,117.14,540.1899999999999,424.99
433.53399999999993,117.14,481.53399999999993,385.53399999999993
388.102,117.14,455.30199999999996,320.902
321.53,117.14,331.13,311.92999999999995
311.186,141.86,359.186,263.186
312.07399999999996,129.5,379.27399999999994,244.87399999999997
315.93799999999993,117.14,421.5379999999999,210.33799999999994
251.09000000000003,117.14,347.09000000000003,155.09000000000003
202.052,129.5,269.252,134.85199999999998
202.25000000000003,117.14,259.85,144.65000000000003
153.02,117.14,162.62,143.42000000000002
104.976,117.14,152.976,56.976
768.84,80.064,797.64,740.0400000000001
700.8,80.064,806.4,595.1999999999999
643.18,80.064,748.78,537.5799999999999
631.372,80.064,679.372,583.372
581.404,104.78,667.804,495.004
579.8919999999999,92.424,637.492,522.2919999999999
584.5479999999999,80.064,632.5479999999999,536.5479999999999
532.3,80.064,599.5,465.09999999999997
483.47799999999995,80.064,560.2779999999999,406.67799999999994
433.53399999999993,80.064,481.53399999999993,385.53399999999993
384.814,80.064,423.214,346.41400000000004
321.53,80.064,331.13,311.92999999999995
311.23400000000004,104.78,359.23400000000004,263.23400000000004
312.07399999999996,92.424,379.27399999999994,244.87399999999997
282.65,92.424,292.25,273.04999999999995
312.93799999999993,80.064,399.3379999999999,226.53799999999995
272.57,80.064,282.17,262.96999999999997
251.83400000000003,80.064,309.434,194.23400000000004
201.42800000000003,92.424,278.228,124.62800000000003
168.5,92.424,187.7,149.3
202.70600000000002,80.064,231.50600000000003,173.906
153.02,80.064,162.62,143.42000000000002
104.976,80.064,152.976,56.976
405.79,39.36,463.39,348.19000000000005
